row_label_raw,row_label_full,col_0,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,5.099.114.936,1.902.367.795,5099114936.0,1902367795.0
- VND,- VND,- VND,5.099.114.936,1.902.367.795,5099114936.0,1902367795.0
- USD,- USD,- USD,,,,
Tiền gửi không kỳ hạn,- USD > Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,35.434.450.645,98.191.540.356,35434450645.0,98191540356.0
"Trong đó tiền gửi gốc ngoại tệ USD 7,649.86 đồng; JPY 5 đồng","- USD > Trong đó tiền gửi gốc ngoại tệ USD 7,649.86 đồng; JPY 5 đồng","Trong đó tiền gửi gốc ngoại tệ USD 7,649.86 đồng; JPY 5 đồng",184.209.468,1.130.590.803,184209468.0,1130590803.0
Các khoản tương đương tiền,- USD > Các khoản tương đương tiền,Các khoản tương đương tiền,96.082.355.143,50.795.612.472,96082355143.0,50795612472.0
- Tiền gửi có kỳ hạn (VND),- USD > - Tiền gửi có kỳ hạn (VND),- Tiền gửi có kỳ hạn (VND),96.082.355.143,50.795.612.472,96082355143.0,50795612472.0
- Các khoản đầu tư khác nằm giữ đến ngày đáo hạn,- Các khoản đầu tư khác nằm giữ đến ngày đáo hạn,- Các khoản đầu tư khác nằm giữ đến ngày đáo hạn,,,,
Cộng,- Các khoản đầu tư khác nằm giữ đến ngày đáo hạn > Cộng,Cộng,136.615.920.724,150.889.520.623,136615920724.0,150889520623.0
