row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm,Tăng trong năm,Giảm trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Số cuối năm
I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,I. Nguyên giá BĐS đầu tư cho thuê,250.429.616.637,1.432.798.591,,251.862.415.228,250429616637.0,1432798591.0,,251862415228.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,87.634.581.863,,,87.634.581.863,87634581863.0,,,87634581863.0
- Nhà,- Nhà,- Nhà,162.795.034.774,1.432.798.591,,164.227.833.365,162795034774.0,1432798591.0,,164227833365.0
II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,II. Giá trị hao mòn luỹ kế,56.581.712.322,5.762.600.748,,62.344.313.070,56581712322.0,5762600748.0,,62344313070.0
- Quyền sử dụng đất,- Quyền sử dụng đất,- Quyền sử dụng đất,,,,,,,,
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,56.581.712.322,5.762.600.748,,62.344.313.070,56581712322.0,5762600748.0,,62344313070.0
III. Giá trị còn lại,- Quyền sử dụng đất > III. Giá trị còn lại,III. Giá trị còn lại,193.847.904.315,,,189.518.102.158,193847904315.0,,,189518102158.0
- Quyền sử dụng đất,- Quyền sử dụng đất > - Quyền sử dụng đất,- Quyền sử dụng đất,87.634.581.863,,,87.634.581.863,87634581863.0,,,87634581863.0
- Nhà,- Quyền sử dụng đất > - Nhà,- Nhà,106.213.322.452,,,101.883.520.295,106213322452.0,,,101883520295.0
