row_label_raw,row_label_full,col_0,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,33.609.002.180,34.976.048.103,33609002180.0,34976048103.0
Trích trước giá vốn thi công xây dựng Nhà máy thức ăn,Trích trước giá vốn thi công xây dựng Nhà máy thức ăn,Trích trước giá vốn thi công xây dựng Nhà máy thức ăn,1.064.226.955,1.668.554.949,1064226955.0,1668554949.0
Trích trước lãi vay,Trích trước lãi vay,Trích trước lãi vay,4.666.640.928,5.064.583.343,4666640928.0,5064583343.0
Trích trước chi phí GPMB KDC Xuân Thịnh & Thọ Dân,Trích trước chi phí GPMB KDC Xuân Thịnh & Thọ Dân,Trích trước chi phí GPMB KDC Xuân Thịnh & Thọ Dân,20.286.347.508,20.286.347.508,20286347508.0,20286347508.0
Trích trước CP khấu hao của các căn nhà trợ CBNV đã thu tiền,Trích trước CP khấu hao của các căn nhà trợ CBNV đã thu tiền,Trích trước CP khấu hao của các căn nhà trợ CBNV đã thu tiền,6.878.691.096,7.956.562.303,6878691096.0,7956562303.0
Trụ sở VP làm việc 12 tầng,Trụ sở VP làm việc 12 tầng,Trụ sở VP làm việc 12 tầng,713.095.693,,713095693.0,
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,33.609.002.180,34.976.048.103,33609002180.0,34976048103.0
