row_label_raw,row_label_full,col_0,Cuối năm > Giá trị,Cuối năm > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,Đầu năm > Giá trị,Đầu năm > Số có khả năng trả nợ,numeric__Cuối năm > Giá trị,numeric__Cuối năm > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__Đầu năm > Giá trị,numeric__Đầu năm > Số có khả năng trả nợ
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,,,,,
- Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,Bên liên quan > - Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,- Công ty Cổ phần Điện Mặt Trời EUROPLAST Long An,65.290.000.000,65.290.000.000,82.660.000.000,69.500.000.000,52.130.000.000,52.130.000.000,65290000000.0,65290000000.0,82660000000.0,69500000000.0,52130000000.0,52130000000.0
- Công ty TNHH Sao Mai Super Feed,Bên liên quan > - Công ty TNHH Sao Mai Super Feed,- Công ty TNHH Sao Mai Super Feed,,,,144.416.666.667,144.416.666.667,144.416.666.667,,,,144416666667.0,144416666667.0,144416666667.0
- Công ty TNHH TM Sao Mai Solar,Bên liên quan > - Công ty TNHH TM Sao Mai Solar,- Công ty TNHH TM Sao Mai Solar,,,1.500.000.000,10.500.000.000,9.000.000.000,9.000.000.000,,,1500000000.0,10500000000.0,9000000000.0,9000000000.0
- Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,Bên liên quan > - Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,- Công ty Cổ phần Đầu tư và phát triển Đa Quốc Gia,284.200.000.000,284.200.000.000,537.600.000.000,544.500.000.000,291.100.000.000,291.100.000.000,284200000000.0,284200000000.0,537600000000.0,544500000000.0,291100000000.0,291100000000.0
Trên 5 năm,Bên liên quan > Trên 5 năm,Trên 5 năm,1.878.000.000.000,1.878.000.000.000,2.932.620.869.188,2.457.908.691.884,1.403.287.822.696,1.403.287.822.696,1878000000000.0,1878000000000.0,2932620869188.0,2457908691884.0,1403287822696.0,1403287822696.0
- Ngân hàng TMCP Phát Triển Tp HCM,Bên liên quan > - Ngân hàng TMCP Phát Triển Tp HCM,- Ngân hàng TMCP Phát Triển Tp HCM,,,822.620.869.188,2.225.908.691.884,1.403.287.822.696,1.403.287.822.696,,,822620869188.0,2225908691884.0,1403287822696.0,1403287822696.0
- Ngân Hàng Công Thương - CN Đồng Tháp,Bên liên quan > - Ngân Hàng Công Thương - CN Đồng Tháp,- Ngân Hàng Công Thương - CN Đồng Tháp,1.878.000.000.000,1.878.000.000.000,2.110.000.000.000,232.000.000.000,,,1878000000000.0,1878000000000.0,2110000000000.0,232000000000.0,,
Cộng,Bên liên quan > Cộng,Cộng,3.512.417.038.025,3.512.417.038.025,2.994.506.074.688,3.179.369.191.438,1.829.735.164.432,1.829.735.164.432,3512417038025.0,3512417038025.0,2994506074688.0,3179369191438.0,1829735164432.0,1829735164432.0
