row_label_raw,row_label_full,Trên 1 năm đến 5 năm,1.634.417.038.025,1.634.417.038.025_1,1.960.405.613.218,1.807.986.673.667,1.481.998.098.474,1.481.998.098.474_1,numeric__1.634.417.038.025,numeric__1.634.417.038.025_1,numeric__1.960.405.613.218,numeric__1.807.986.673.667,numeric__1.481.998.098.474,numeric__1.481.998.098.474_1
Bên khác,Bên khác,Bên khác,1.094.427.038.025,1.094.427.038.025,1.109.581.976.855,953.070.007.000,937.915.068.170,937.915.068.170,1094427038025.0,1094427038025.0,1109581976855.0,953070007000.0,937915068170.0,937915068170.0
- Ngân Hàng Công Thương - CN Đông - Hà Nội,- Ngân Hàng Công Thương - CN Đông - Hà Nội,- Ngân Hàng Công Thương - CN Đông - Hà Nội,342.547.500.000,342.547.500.000,247.162.500.000,25.850.000.000,121.235.000.000,121.235.000.000,342547500000.0,342547500000.0,247162500000.0,25850000000.0,121235000000.0,121235000000.0
- Đối tượng khác,- Đối tượng khác,- Đối tượng khác,751.879.538.025,751.879.538.025,862.419.476.855,927.220.007.000,816.680.068.170,816.680.068.170,751879538025.0,751879538025.0,862419476855.0,927220007000.0,816680068170.0,816680068170.0
Bên liên quan,Bên liên quan,Bên liên quan,539.990.000.000,539.990.000.000,850.823.636.363,854.916.666.667,544.083.030.304,544.083.030.304,539990000000.0,539990000000.0,850823636363.0,854916666667.0,544083030304.0,544083030304.0
- Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,- Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,- Công ty Cổ phần Đầu tư Du lịch và Phát triển Thủy sản,173.000.000.000,173.000.000.000,214.700.000.000,85.000.000.000,43.300.000.000,43.300.000.000,173000000000.0,173000000000.0,214700000000.0,85000000000.0,43300000000.0,43300000000.0
- Công ty Cổ phần ĐT TC & Truyền Thông Quốc Tế,- Công ty Cổ phần ĐT TC & Truyền Thông Quốc Tế,- Công ty Cổ phần ĐT TC & Truyền Thông Quốc Tế,10.500.000.000,10.500.000.000,8.045.454.545,1.000.000.000,3.454.545.455,3.454.545.455,10500000000.0,10500000000.0,8045454545.0,1000000000.0,3454545455.0,3454545455.0
- Công ty Cổ phần Du Lich Đồng Tháp,- Công ty Cổ phần Du Lich Đồng Tháp,- Công ty Cổ phần Du Lich Đồng Tháp,7.000.000.000,7.000.000.000,6.3/8.181.878,,681.818.182,681.818.182,7000000000.0,7000000000.0,,,681818182.0,681818182.0
