row_label_raw,row_label_full,Cuối năm > Giá trị,Cuối năm > Số có khả năng trả nợ,Đầu năm > Giá trị,Đầu năm > Số có khả năng trả nợ,numeric__Cuối năm > Số có khả năng trả nợ,numeric__Đầu năm > Giá trị,numeric__Đầu năm > Số có khả năng trả nợ
153.294.682.009,153.294.682.009,153.294.682.009,153.294.682.009,151.018.583.387,151.018.583.387,153294682009.0,151018583387.0,151018583387.0
280.303.000,280.303.000,280.303.000,280.303.000,280.303.000,280.303.000,280303000.0,280303000.0,280303000.0
61.271.155.733,61.271.155.733,61.271.155.733,61.271.155.733,31.926.051.754,31.926.051.754,61271155733.0,31926051754.0,31926051754.0
90.146.387.928,90.146.387.928,90.146.387.928,90.146.387.928,93.325.020.208,93.325.020.208,90146387928.0,93325020208.0,93325020208.0
,,,,25.349.008.285,25.349.008.285,,25349008285.0,25349008285.0
1.410.460.937,1.410.460.937,1.410.460.937,1.410.460.937,,,1410460937.0,,
186.374.411,186.374.411,186.374.411,186.374.411,138.200.140,138.200.140,186374411.0,138200140.0,138200140.0
153.294.682.009,153.294.682.009,153.294.682.009,153.294.682.009,151.018.583.387,151.018.583.387,153294682009.0,151018583387.0,151018583387.0
