row_label_raw,row_label_full,col_0,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,16.001.091.308,15.602.634.125,16001091308.0,15602634125.0
Kinh phí công đoàn,Kinh phí công đoàn,Kinh phí công đoàn,112.883.795,40.716.000,112883795.0,40716000.0
Võ Đức Thảo,Võ Đức Thảo,Võ Đức Thảo,3.016.081.994,3.010.593.134,3016081994.0,3010593134.0
"Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác","Các khoản phải trả, phải nộp khác",12.872.125.519,12.551.324.991,12872125519.0,12551324991.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
Cộng,b) Dài hạn > Cộng,Cộng,16.001.091.308,15.602.634.125,16001091308.0,15602634125.0
