row_label_raw,row_label_full,col_0,Cuối năm,Đầu năm,numeric__Cuối năm,numeric__Đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,111.082.182.349,149.430.820.552,111082182349.0,149430820552.0
Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,Phải thu từ chuyển nhượng bất động sản,45.841.955.028,69.221.656.392,45841955028.0,69221656392.0
Phải thu từ xây dựng công trình,Phải thu từ xây dựng công trình,Phải thu từ xây dựng công trình,,4.857.967.300,,4857967300.0
Phải thu từ sản xuất và thương mại,Phải thu từ sản xuất và thương mại,Phải thu từ sản xuất và thương mại,9.814.081.565,23.048.492.576,9814081565.0,23048492576.0
Phải thu từ cung cấp diện năng lượng mặt trời,Phải thu từ cung cấp diện năng lượng mặt trời,Phải thu từ cung cấp diện năng lượng mặt trời,49.338.090.302,50.082.969.596,49338090302.0,50082969596.0
"Phải thu từ dịch vụ du lịch, nhà hàng và khách sạn","Phải thu từ dịch vụ du lịch, nhà hàng và khách sạn","Phải thu từ dịch vụ du lịch, nhà hàng và khách sạn",5.772.173.454,2.219.734.688,5772173454.0,2219734688.0
Phải thu khác,Phải thu khác,Phải thu khác,315.882.000,,315882000.0,
Dài hạn,Dài hạn,Dài hạn,,,,
Cộng,Dài hạn > Cộng,Cộng,111.082.182.349,149.430.820.552,111082182349.0,149430820552.0
