row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Cuối năm,Đầu năm,numeric__Nội dung nghiệp vụ,numeric__Cuối năm,numeric__Đầu năm
+ Công ty CP Dũng Thịnh Phát Sài Gòn,+ Công ty CP Dũng Thịnh Phát Sài Gòn,+ Công ty CP Dũng Thịnh Phát Sài Gòn,,,,,,
- Mượn tạm tiền,+ Công ty CP Dũng Thịnh Phát Sài Gòn > - Mượn tạm tiền,- Mượn tạm tiền,,315.000.000,,,315000000.0,
+ Công ty Cổ phần Nhụt Hồng,+ Công ty Cổ phần Nhụt Hồng,+ Công ty Cổ phần Nhụt Hồng,,,,,,
- Mượn tạm tiền,+ Công ty Cổ phần Nhụt Hồng > - Mượn tạm tiền,- Mượn tạm tiền,,,9.597.978.187,,,9597978187.0
+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông,,,,,,
- Mượn tạm tiền,+ Công ty Cổ phần Đầu Tư Vĩnh An Đắk Nông > - Mượn tạm tiền,- Mượn tạm tiền,,7.076.889.000,,,7076889000.0,
