row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,,
Công ty TNHH MTV Xi măng Hạ Long,Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH MTV Xi măng Hạ Long,Công ty TNHH MTV Xi măng Hạ Long,52.307.281.726,14.628.539.410,52307281726.0,14628539410.0
Công ty Cổ phần Logistics Vicem,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Logistics Vicem,Công ty Cổ phần Logistics Vicem,12.616.507.479,-,12616507479.0,
Tổng Công ty Xi măng Việt Nam,Doanh thu bán hàng và cung cấp dịch vụ > Tổng Công ty Xi măng Việt Nam,Tổng Công ty Xi măng Việt Nam,6.611.859.678,7.982.642.593,6611859678.0,7982642593.0
Công ty Cổ phần Xi măng Vicem Hoàng Mai,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Xi măng Vicem Hoàng Mai,Công ty Cổ phần Xi măng Vicem Hoàng Mai,2.047.684.677,3.577.431.670,2047684677.0,3577431670.0
Công ty Cổ phần Xi măng Hạ Long,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Xi măng Hạ Long,Công ty Cổ phần Xi măng Hạ Long,4.405.627.718,2.646.786.425,4405627718.0,2646786425.0
Công ty Cổ phần Vận tải và Thương mại Quốc tế,Doanh thu bán hàng và cung cấp dịch vụ > Công ty Cổ phần Vận tải và Thương mại Quốc tế,Công ty Cổ phần Vận tải và Thương mại Quốc tế,869.833.323,1.867.583.309,869833323.0,1867583309.0
Công ty TNHH Siam City Cement (Việt Nam) - Chi nhánh Kiên Giang,Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Siam City Cement (Việt Nam) - Chi nhánh Kiên Giang,Công ty TNHH Siam City Cement (Việt Nam) - Chi nhánh Kiên Giang,-,151.500.000,,151500000.0
Công ty TNHH Siam City Cement (Việt Nam),Doanh thu bán hàng và cung cấp dịch vụ > Công ty TNHH Siam City Cement (Việt Nam),Công ty TNHH Siam City Cement (Việt Nam),-,75.750.000,,75750000.0
,,,78.858.794.601,30.930.233.407,78858794601.0,30930233407.0
Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,,
Công ty TNHH MTV Xi măng Hạ Long,Mua hàng hóa và dịch vụ > Công ty TNHH MTV Xi măng Hạ Long,Công ty TNHH MTV Xi măng Hạ Long,184.461.994.849,175.909.430.848,184461994849.0,175909430848.0
Công ty Cổ phần Logistics Vicem,Mua hàng hóa và dịch vụ > Công ty Cổ phần Logistics Vicem,Công ty Cổ phần Logistics Vicem,113.421.112.688,127.238.666.423,113421112688.0,127238666423.0
Tổng Công ty Xi măng Việt Nam,Mua hàng hóa và dịch vụ > Tổng Công ty Xi măng Việt Nam,Tổng Công ty Xi măng Việt Nam,110.371.357.196,105.914.413.804,110371357196.0,105914413804.0
Công ty Cổ phần Xi măng Vicem Hoàng Mai,Mua hàng hóa và dịch vụ > Công ty Cổ phần Xi măng Vicem Hoàng Mai,Công ty Cổ phần Xi măng Vicem Hoàng Mai,36.735.817.230,-,36735817230.0,
