row_label_raw,row_label_full,col_0,2024Nghìn VND,2023Nghìn VND,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,38.628.599,32.416.701,38628599.0,32416701.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,6.211.898,,6211898.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,(39.578.435),-,-39578435.0,
Biến động khác,Biến động khác,Biến động khác,949.836,-,949836.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,-,38.628.599,,38628599.0
