row_label_raw,row_label_full,col_0,31/12/2024Nghìn VND,1/1/2024Nghìn VND,numeric__31/12/2024Nghìn VND,numeric__1/1/2024Nghìn VND
Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,Phát hành trái phiếu dài hạn,1.500.000.000,3.000.000.000,1500000000.0,3000000000.0
Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,Khoản đến hạn trả trong vòng 12 tháng,-,(1.500.000.000),,-1500000000.0
Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,Khoản đến hạn trả sau 12 tháng,1.500.000.000,1.500.000.000,1500000000.0,1500000000.0
