row_label_raw,row_label_full,col_0,2024Nghìn VND,2023Nghìn VND,numeric__2024Nghìn VND,numeric__2023Nghìn VND
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,240.203.591,317.053.397,240203591.0,317053397.0
Chi phí đi vay,Chi phí đi vay,Chi phí đi vay,660.336,90.090,660336.0,90090.0
Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,Lỗ chênh lệch tỷ giá đã thực hiện,112.693,162.330,112693.0,162330.0
,,,240.976.620,317.305.817,240976620.0,317305817.0
