row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2024Nghìn VND,2023Nghìn VND,numeric__Mã số,numeric__Thuyết minh,numeric__2024Nghìn VND,numeric__2023Nghìn VND
LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
Tiền thu từ đi vay và phát hành trái phiếu,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,33,,512.800.000,1.505.000.000,33.0,,512800000.0,1505000000.0
Tiền trả nợ gốc vay và trái phiếu,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả nợ gốc vay và trái phiếu,Tiền trả nợ gốc vay và trái phiếu,34,,(2.026.200.000),(1.500.000.000),34.0,,-2026200000.0,-1500000000.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,,(1.513.400.000),5.000.000,40.0,,-1513400000.0,5000000.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,,2.992.442,557.001,50.0,,2992442.0,557001.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,,1.709.356,1.152.355,60.0,,1709356.0,1152355.0
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),LU'U CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60) \),70,5,4.701.798,1.709.356,70.0,5.0,4701798.0,1709356.0
