row_label_raw,row_label_full,col_0,Vốn cổ phần Nghìn VND,Thặng dư vốn cổ phần Nghìn VND,Lợi nhuận sau thuế chưa phân phối Nghìn VND,Tổng cộng Nghìn VND,numeric__Vốn cổ phần Nghìn VND,numeric__Thặng dư vốn cổ phần Nghìn VND,numeric__Lợi nhuận sau thuế chưa phân phối Nghìn VND,numeric__Tổng cộng Nghìn VND
Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,Số dư tại ngày 1/1/2023,10.991.554.200,1.098.259.892,68.532.037,12.158.346.129,10991554200.0,1098259892.0,68532037.0,12158346129.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,359.021,359.021,,,359021.0,359021.0
Số dư tại ngày 1/1/2024,Số dư tại ngày 1/1/2024,Số dư tại ngày 1/1/2024,10.991.554.200,1.098.259.892,68.891.058,12.158.705.150,10991554200.0,1098259892.0,68891058.0,12158705150.0
Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,Lợi nhuận thuần trong năm,-,-,442.887,442.887,,,442887.0,442887.0
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,10.991.554.200,1.098.259.892,69.333.945,12.159.148.037,10991554200.0,1098259892.0,69333945.0,12159148037.0
