row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),3.252.989.532.591,3.872.952.698.924,3252989532591.0,3872952698924.0
Dịch vụ tổng thầu,Dịch vụ tổng thầu,Dịch vụ tổng thầu,2.960.800.502,10.818.336.538,2960800502.0,10818336538.0
"Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho","Nguyên liệu, vật liệu tồn kho",5.278.250.739,235.856.517,5278250739.0,235856517.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.261.228.583.832,3.884.006.891.979,3261228583832.0,3884006891979.0
(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,(i) Bất động sản dở dang:,,
Dự án Long An (*) (**),(i) Bất động sản dở dang: > Dự án Long An (*) (**),Dự án Long An (*) (**),885.412.148.518,1.480.845.916.553,885412148518.0,1480845916553.0
Dự án Hoàng Nam (*) (**),(i) Bất động sản dở dang: > Dự án Hoàng Nam (*) (**),Dự án Hoàng Nam (*) (**),832.464.045.050,708.214.359.402,832464045050.0,708214359402.0
Dự án Nguyên Sơn,(i) Bất động sản dở dang: > Dự án Nguyên Sơn,Dự án Nguyên Sơn,555.929.824.366,185.707.541.848,555929824366.0,185707541848.0
Dự án Phú Hữu,(i) Bất động sản dở dang: > Dự án Phú Hữu,Dự án Phú Hữu,344.987.198.111,672.413.436.691,344987198111.0,672413436691.0
Dự án Areco,(i) Bất động sản dở dang: > Dự án Areco,Dự án Areco,261.613.512.658,173.402.496.527,261613512658.0,173402496527.0
Dự án Tân Thuận Đông,(i) Bất động sản dở dang: > Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,127.212.426.394,79.287.084.075,127212426394.0,79287084075.0
Dự án Phước Long B - Mở rộng,(i) Bất động sản dở dang: > Dự án Phước Long B - Mở rộng,Dự án Phước Long B - Mở rộng,76.737.170.946,74.029.045.476,76737170946.0,74029045476.0
Dự án Thảo Nguyên,(i) Bất động sản dở dang: > Dự án Thảo Nguyên,Dự án Thảo Nguyên,48.142.041.859,48.142.041.859,48142041859.0,48142041859.0
Dự án Cần Thơ,(i) Bất động sản dở dang: > Dự án Cần Thơ,Dự án Cần Thơ,40.551.601.822,41.525.135.447,40551601822.0,41525135447.0
"Dự án Bình Dương (""Dự án Ehome 4"")","(i) Bất động sản dở dang: > Dự án Bình Dương (""Dự án Ehome 4"")","Dự án Bình Dương (""Dự án Ehome 4"")",21.934.910.691,13.621.926.254,21934910691.0,13621926254.0
Dự án Fuji,(i) Bất động sản dở dang: > Dự án Fuji,Dự án Fuji,4.803.147.988,270.846.102.154,4803147988.0,270846102154.0
Dự án Nam Long – Hồng Phát,(i) Bất động sản dở dang: > Dự án Nam Long – Hồng Phát,Dự án Nam Long – Hồng Phát,2.394.288.973,87.767.753.797,2394288973.0,87767753797.0
Dự án Phước Long B - Cao tầng,(i) Bất động sản dở dang: > Dự án Phước Long B - Cao tầng,Dự án Phước Long B - Cao tầng,389.782.187,2.130.493.914,389782187.0,2130493914.0
Khác,(i) Bất động sản dở dang: > Khác,Khác,50.417.433.028,35.019.364.927,50417433028.0,35019364927.0
