row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VND Tổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,444.514.873.982,-,444.514.873.982,444514873982.0,,444514873982.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,342.998.294.569,660.000.000.000,1.002.998.294.569,342998294569.0,660000000000.0,1002998294569.0
Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,Tiền chi trả nợ gốc,(402.732.301.956),-,(402.732.301.956),-402732301956.0,,-402732301956.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(37.376.379.983),(37.376.379.983),,-37376379983.0,-37376379983.0
Số cuối năm,Số cuối năm,Số cuối năm,384.780.866.595,622.623.620.017,1.007.404.486.612,384780866595.0,622623620017.0,1007404486612.0
