row_label_raw,row_label_full,col_0,Năm nay > Chi phí thực tế đã phát sinh,Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2018,Năm nay > Tổng cộng giá vốn ghi nhận trong năm,Năm trước > Chi phí thực tế đã phát sinh,Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,Năm trước > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm nay > Chi phí thực tế đã phát sinh,numeric__Năm nay > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2018,numeric__Năm nay > Tổng cộng giá vốn ghi nhận trong năm,numeric__Năm trước > Chi phí thực tế đã phát sinh,numeric__Năm trước > Giá trị trích trước vào chi phí vào ngày 31 tháng 12 năm 2017,numeric__Năm trước > Tổng cộng giá vốn ghi nhận trong năm
"Giá vốn đất, căn hộ, nhà phố và biết thụ","Giá vốn đất, căn hộ, nhà phố và biết thụ","Giá vốn đất, căn hộ, nhà phố và biết thụ",1.082.833.136.803,360.944.378.934,1.443.777.515.737,1.408.553.558.379,5.478.188.459,1.414.031.746.838,1082833136803.0,360944378934.0,1443777515737.0,1408553558379.0,5478188459.0,1414031746838.0
Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,Giá vốn chuyển nhượng dự án,309.092.119.092,103.030.706.364,412.122.825.456,232.552.746.991,152.206.952.329,384.759.699.320,309092119092.0,103030706364.0,412122825456.0,232552746991.0,152206952329.0,384759699320.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.391.925.255.895,463.975.085.298,1.855.900.341.193,1.641.106.305.370,157.685.140.788,1.798.791.446.158,1391925255895.0,463975085298.0,1855900341193.0,1641106305370.0,157685140788.0,1798791446158.0
