row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Southgate,Southgate,Southgate,Công ty liên doanh,Góp vốnHĐHTKD,916.500.000.000,-,,,916500000000.0,
Southgate,Southgate,Southgate,Công ty liên doanh,Bán dự án,791.500.000.000,-,,,791500000000.0,
Southgate,Southgate,Southgate,Công ty liên doanh,Dịch vụ tổng thầu,74.359.327.273,-,,,74359327273.0,
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công ty liên doanh,Dịch vụ tổng thầu,152.659.974.753,17.873.290.000,,,152659974753.0,17873290000.0
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công ty liên doanh,Góp vốn,5.650.000.000,750.000.000.000,,,5650000000.0,750000000000.0
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công ty liên doanh,Cung cấp dịch vụ thiết kế,426.824.546,-,,,426824546.0,
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công ty liên doanh,Cho thuê,66.818.182,,,,66818182.0,
NNH Mizuki,NNH Mizuki,NNH Mizuki,Công ty liên doanh,Bán dự án,-,838.344.399.063,,,,838344399063.0
