row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,,
Vay ngắn hạn từ ngân hàng (TM số 22.1),Vay ngắn hạn > Vay ngắn hạn từ ngân hàng (TM số 22.1),Vay ngắn hạn từ ngân hàng (TM số 22.1),146.577.301.995,113.644.486.982,146577301995.0,113644486982.0
Vay dài hạn đến hạn trả (TM số 22.2),Vay ngắn hạn > Vay dài hạn đến hạn trả (TM số 22.2),Vay dài hạn đến hạn trả (TM số 22.2),54.843.930.300,99.522.177.000,54843930300.0,99522177000.0
Vay ngắn hạn từ cá nhân,Vay ngắn hạn > Vay ngắn hạn từ cá nhân,Vay ngắn hạn từ cá nhân,-,2.800.000.000,,2800000000.0
,,,201.421.232.295,215.966.663.982,201421232295.0,215966663982.0
Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,Vay dài hạn,,
Trái phiếu (TM số 22.3),Vay dài hạn > Trái phiếu (TM số 22.3),Trái phiếu (TM số 22.3),622.623.620.017,-,622623620017.0,
Vay dài hạn từ ngân hàng (TM số 22.2),Vay dài hạn > Vay dài hạn từ ngân hàng (TM số 22.2),Vay dài hạn từ ngân hàng (TM số 22.2),183.359.634.300,228.548.210.000,183359634300.0,228548210000.0
,,,805.983.254.317,228.548.210.000,805983254317.0,228548210000.0
TỔNG CỘNG,Vay dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.007.404.486.612,444.514.873.982,1007404486612.0,444514873982.0
