row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hồng bán hàng,Chi phí bán hàng > Chi phí hoa hồng bán hàng,Chi phí hoa hồng bán hàng,117.614.552.117,78.912.122.056,117614552117.0,78912122056.0
"Chi phí tiếp thị, nhà mẫu","Chi phí bán hàng > Chi phí tiếp thị, nhà mẫu","Chi phí tiếp thị, nhà mẫu",76.215.429.501,44.236.137.120,76215429501.0,44236137120.0
Chi phí nhân viên,Chi phí bán hàng > Chi phí nhân viên,Chi phí nhân viên,17.171.782.122,33.737.693.578,17171782122.0,33737693578.0
Phí tư vấn,Chi phí bán hàng > Phí tư vấn,Phí tư vấn,7.652.542.590,13.651.610.765,7652542590.0,13651610765.0
Khác,Chi phí bán hàng > Khác,Khác,33.126.092.396,47.973.189.282,33126092396.0,47973189282.0
,,,251.780.398.726,218.510.752.801,251780398726.0,218510752801.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,,
Chi phí lương nhân viên,Chi phí quản lý doanh nghiệp > Chi phí lương nhân viên,Chi phí lương nhân viên,162.196.604.556,135.497.727.757,162196604556.0,135497727757.0
Chi phí dịch vụ mua ngoài,Chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,40.285.405.683,31.078.275.970,40285405683.0,31078275970.0
Chi phí thuê,Chi phí quản lý doanh nghiệp > Chi phí thuê,Chi phí thuê,4.354.913.104,3.681.731.832,4354913104.0,3681731832.0
Khấu hao,Chi phí quản lý doanh nghiệp > Khấu hao,Khấu hao,2.690.868.904,2.029.051.681,2690868904.0,2029051681.0
Khác,Chi phí quản lý doanh nghiệp > Khác,Khác,29.269.556.424,22.886.480.517,29269556424.0,22886480517.0
,,,238.797.348.671,195.173.267.757,238797348671.0,195173267757.0
TỔNG CỘNG,Chi phí quản lý doanh nghiệp > TỔNG CỘNG,TỔNG CỘNG,490.577.747.397,413.684.020.558,490577747397.0,413684020558.0
