row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,7.320.034.818.646,6.778.557.325.555,,,7320034818646.0,6778557325555.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,2.084.176.325.661,2.082.081.217.039,,4.0,2084176325661.0,2082081217039.0
111,111,111,1. Tiền,,841.915.446.237,533.848.457.083,,,841915446237.0,533848457083.0
112,112,112,2. Các khoản tương đương tiền,,1.242.260.879.424,1.548.232.759.956,,,1242260879424.0,1548232759956.0
120,120,120,II. Đầu tư tài chính ngắn hạn,5,16.178.807.337,60.497.573.374,,5.0,16178807337.0,60497573374.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,16.178.807.337,60.497.573.374,,,16178807337.0,60497573374.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.832.507.767.959,578.555.109.172,,,1832507767959.0,578555109172.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6,268.856.020.497,227.021.799.046,,6.0,268856020497.0,227021799046.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7,307.611.434.177,119.806.708.954,,7.0,307611434177.0,119806708954.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,236.988.551.748,41.780.000.000,,8.0,236988551748.0,41780000000.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.022.571.125.785,194.628.783.843,,9.0,1022571125785.0,194628783843.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(3.519.364.248),(4.682.182.671),,,-3519364248.0,-4682182671.0
140,140,140,IV. Hàng tồn kho,,3.261.228.583.832,3.884.006.891.979,,,3261228583832.0,3884006891979.0
141,141,141,1. Hàng tồn kho,10,3.261.228.583.832,3.884.006.891.979,,10.0,3261228583832.0,3884006891979.0
150,150,150,V. Tài sản ngắn hạn khác,,125.943.333.857,173.416.533.991,,,125943333857.0,173416533991.0
151,151,151,1. Chi phí trả trước ngắn hạn,11,26.461.807.547,101.406.541.726,,11.0,26461807547.0,101406541726.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,97.550.380.553,72.009.992.265,,,97550380553.0,72009992265.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,1.931.145.757,-,,,1931145757.0,
