row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),763.470.215.198,535.017.043.345,763470215198.0,535017043345.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),(40.538.808.608),(37.451.193.034),-40538808608.0,-37451193034.0
Tiền lãi sau thuế của trái phiếu chuyển đổi hạch toán vào báo cáo kết quả hoạt động kinh doanh hợp nhất (VND),Tiền lãi sau thuế của trái phiếu chuyển đổi hạch toán vào báo cáo kết quả hoạt động kinh doanh hợp nhất (VND),Tiền lãi sau thuế của trái phiếu chuyển đổi hạch toán vào báo cáo kết quả hoạt động kinh doanh hợp nhất (VND),-,9.472.530.047,,9472530047.0
Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),722.931.406.590,507.038.380.358,722931406590.0,507038380358.0
Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (VND) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (VND) (ii),Số lượng bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành trong năm (VND) (ii),205.338.917,166.280.186,205338917.0,166280186.0
Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiêm năng có thể được chuyển đổi từ trái phiếu chuyển đổi (VND) (iii),Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiêm năng có thể được chuyển đổi từ trái phiếu chuyển đổi (VND) (iii),Tăng số lượng cổ phiếu bình quân do ảnh hưởng của cổ phiếu tiêm năng có thể được chuyển đổi từ trái phiếu chuyển đổi (VND) (iii),-,21.276.596,,21276596.0
Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,Số lượng cổ phiếu bình quân lưu hành đã được điều chỉnh do ảnh hưởng pha loãng trong năm,205.338.917,187.556.782,205338917.0,187556782.0
Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),Lãi trên cổ phiếu (VND),,,,
Lãi cơ bản trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,3.521,2.992,3521.0,2992.0
Lãi suy giảm trên cổ phiếu,Lãi trên cổ phiếu (VND) > Lãi suy giảm trên cổ phiếu,Lãi suy giảm trên cổ phiếu,3.521,2.703,3521.0,2703.0
