row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Tạm ứng mua cổ phần (i),Ngắn hạn > Tạm ứng mua cổ phần (i),Tạm ứng mua cổ phần (i),802.222.444.493,-,802222444493.0,
Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Ngắn hạn > Tạm ứng cho nhân viên phục vụ công tácđền bù đất,Tạm ứng cho nhân viên phục vụ công tácđền bù đất,124.934.334.187,79.533.369.186,124934334187.0,79533369186.0
Tạm ứng khác cho nhân viên,Ngắn hạn > Tạm ứng khác cho nhân viên,Tạm ứng khác cho nhân viên,22.577.107.890,14.612.053.758,22577107890.0,14612053758.0
Phải thu từ hợp đồng hợp táckinh doanh (“HĐHTKD”),Ngắn hạn > Phải thu từ hợp đồng hợp táckinh doanh (“HĐHTKD”),Phải thu từ hợp đồng hợp táckinh doanh (“HĐHTKD”),27.747.860.897,64.440.255.459,27747860897.0,64440255459.0
Trả trước thuế thu nhập doanh nghiệp theotiến độ thanh toán của khách hàng,Ngắn hạn > Trả trước thuế thu nhập doanh nghiệp theotiến độ thanh toán của khách hàng,Trả trước thuế thu nhập doanh nghiệp theotiến độ thanh toán của khách hàng,15.334.876.069,19.270.300.089,15334876069.0,19270300089.0
Khác,Ngắn hạn > Khác,Khác,29.754.502.249,16.772.805.351,29754502249.0,16772805351.0
,,,1.022.571.125.785,194.628.783.843,1022571125785.0,194628783843.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Đầu tư vào các HĐHTKD (ii),Dài hạn > Đầu tư vào các HĐHTKD (ii),Đầu tư vào các HĐHTKD (ii),31.603.067.476,34.391.676.806,31603067476.0,34391676806.0
Ký quỹ,Dài hạn > Ký quỹ,Ký quỹ,128.241.950.277,6.049.601.919,128241950277.0,6049601919.0
,,,159.845.017.753,40.441.278.725,159845017753.0,40441278725.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,1.182.416.143.538,235.070.062.568,1182416143538.0,235070062568.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải thu các bên khác,Trong đó: > Phải thu các bên khác,Phải thu các bên khác,1.182.416.143.538,234.520.062.568,1182416143538.0,234520062568.0
Phải thu các bên liên quan (TM số 33),Trong đó: > Phải thu các bên liên quan (TM số 33),Phải thu các bên liên quan (TM số 33),-,550.000.000,,550000000.0
