row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,1.128.004.775.288,950.241.942.325,1128004775288.0,950241942325.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,218.960.615.961,190.048.388.469,218960615961.0,190048388469.0
Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),Các khoản điều chỉnh tăng (giảm),,,,
"Thuế TNDN được miễn, giảm","Các khoản điều chỉnh tăng (giảm) > Thuế TNDN được miễn, giảm","Thuế TNDN được miễn, giảm",-,(855.971.184),,-855971184.0
Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,Các khoản điều chỉnh tăng (giảm) > Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,Chi phí chênh lệch giữa lãi suất thực tế và lãi suất danh nghĩa liên quan đến phát hành trái phiếu chuyển đổi,1.289.239.073,1.181.440.047,1289239073.0,1181440047.0
Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Các khoản điều chỉnh tăng (giảm) > Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,Phân bổ lợi thế thương mại phát sinh từ hợp nhất kinh doanh,1.006.345.181,1.006.345.181,1006345181.0,1006345181.0
Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Các khoản điều chỉnh tăng (giảm) > Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,Thu nhập từ hoạt động không thuộc diện nộp thuế TNDN,(8.168.399.769),(8.689.332.788),-8168399769.0,-8689332788.0
Lỗ phát sinh trong năm của các công ty con,Các khoản điều chỉnh tăng (giảm) > Lỗ phát sinh trong năm của các công ty con,Lỗ phát sinh trong năm của các công ty con,-,27.584.120,,27584120.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh tăng (giảm) > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(6.143.487.020),(1.227.779.445),-6143487020.0,-1227779445.0
Chi phí không được khấu trừ khác,Các khoản điều chỉnh tăng (giảm) > Chi phí không được khấu trừ khác,Chi phí không được khấu trừ khác,33.071.519.423,9.183.825.285,33071519423.0,9183825285.0
Lỗ thuế chưa được ghi nhận,Các khoản điều chỉnh tăng (giảm) > Lỗ thuế chưa được ghi nhận,Lỗ thuế chưa được ghi nhận,-,2.622.170.562,,2622170562.0
Điều chỉnh thuế TNDN trích thiếu các năm trước,Các khoản điều chỉnh tăng (giảm) > Điều chỉnh thuế TNDN trích thiếu các năm trước,Điều chỉnh thuế TNDN trích thiếu các năm trước,796.367.581,780.490.526,796367581.0,780490526.0
Chi phí thuế TNDN,Các khoản điều chỉnh tăng (giảm) > Chi phí thuế TNDN,Chi phí thuế TNDN,240.812.200.430,194.077.160.773,240812200430.0,194077160773.0
