row_label_raw,row_label_full,Tên công ty,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
Tên công ty,Tên công ty,Tên công ty,Tỷ lệ sở hữu %,Số lượng cổ phiếu,Giá mua VND,Tỷ lệ sở hữu %,Số lượng cổ phiếu,Giá mua VND,,,,,,
Công ty Cổ phần Phát triển Nhà Bắc Trung Nam,Tên công ty > Công ty Cổ phần Phát triển Nhà Bắc Trung Nam,Công ty Cổ phần Phát triển Nhà Bắc Trung Nam,"4,00",200.000,2.000.000.000,"7,00",353.330,3.533.300.000,4.0,200000.0,2000000000.0,7.0,353330.0,3533300000.0
Công ty Đầu tư Tài chính Hồng Phát,Tên công ty > Công ty Đầu tư Tài chính Hồng Phát,Công ty Đầu tư Tài chính Hồng Phát,"1,25",150.000,2.409.000.000,"1,25",150.000,2.409.000.000,1.25,150000.0,2409000000.0,1.25,150000.0,2409000000.0
TỔNG CỘNG,Tên công ty > TỔNG CỘNG,TỔNG CỘNG,,,4.409.000.000,,,5.942.300.000,,,4409000000.0,,,5942300000.0
