row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,2.535.665.201,3.227.850.322,2535665201.0,3227850322.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",714.438.747,143.162.230,714438747.0,143162230.0
Phí bảo hiểm,Phí bảo hiểm,Phí bảo hiểm,502.474.083,522.160.041,502474083.0,522160041.0
Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,Chi phí dịch vụ thuê ngoài,381.151.768,1.782.577.621,381151768.0,1782577621.0
Khác,Khác,Khác,937.600.603,779.950.430,937600603.0,779950430.0
Dài hạn,Dài hạn,Dài hạn,1.030.895.179.015,922.649.934.252,1030895179015.0,922649934252.0
Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),Chi phí bồi thường dự án The EverRich 2 (*),923.823.243.655,915.331.115.914,923823243655.0,915331115914.0
Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,100.000.000.000,-,100000000000.0,
Chi phí quản lý căn hộ,Chi phí quản lý căn hộ,Chi phí quản lý căn hộ,3.383.934.585,3.382.434.585,3383934585.0,3382434585.0
Khác,Khác,Khác,3.688.000.775,3.936.383.753,3688000775.0,3936383753.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.033.430.844.216,925.877.784.574,1033430844216.0,925877784574.0
