row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
AKYN,AKYN,AKYN,Bên liên quan của thành viên HĐQT,Thu tiền chuyển nhượng cổ phần Thu tiền bán căn hộ Cung cấp dịch vụ Chi hộ Thu lãi HĐHTĐT Hoàn tiền mượn Mua căn hộ văn phòng,27.000.000.0003.143.000.000494.870.676146.080.000--31.520.000.000-,5.000.000.000-465.538.265132.800.00090.000.000.00031.520.000.00020.437.149.451,,,,
Bà Đoàn Thị Tráng,AKYN > Bà Đoàn Thị Tráng,Bà Đoàn Thị Tráng,Bên liên quan của thành viên HĐQT,Thu tiền chuyển nhượng bất động sản Chi hộ Chuyển nhượng bất động sản,17.648.000.00015.125.285.677-,-42.774.404.040,,,,-42774404040.0
Coinin,AKYN > Coinin,Coinin,Công ty con,Tạm ứng,17.434.143.796,2.242.605.016,,,17434143796.0,2242605016.0
Trường Phát Lộc,AKYN > Trường Phát Lộc,Trường Phát Lộc,Bên liên quan của thành viên HĐQT,Mượn tiền và hoàn tiền mượn Thu lãi từ HĐHTĐT Cho thuê văn phòng Cung cấp dịch vụ,11.500.000.0005.000.000.000983.676.577228.072.728,-45.000.000.000108.000.000267.781.817,,,1.15000000005e+38,-4.5000000000108e+28
Phú Hưng,AKYN > Phú Hưng,Phú Hưng,Công ty con,Tạm ứng Bồi thường dự án The EverRich 2 Thu tiền tạm ứng,9.327.082.235-,800.000.000565.331.115.9148.000.000.000,,,,8.000000005653311e+30
Công trình PDP,AKYN > Công trình PDP,Công trình PDP,Công ty liên kết,Góp vốn,2.712.609.000,-,,,2712609000.0,
Công ty Cổ phần Tư vấn Quản lý BDSC,AKYN > Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Bên liên quan của thành viên HĐQT,Dịch vụ tư vấn,2.043.500.000,1.581.250.000,,,2043500000.0,1581250000.0
ĐK Phú Quốc,AKYN > ĐK Phú Quốc,ĐK Phú Quốc,Công ty con,Cung cấp dịch vụ Tạm ứng,421.196.218-,164.477.72738.627.211.000,,,,1.6447772738627211e+19
