row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,95.164.794.124,397.495.838.379,95164794124.0,397495838379.0
Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),73.000.000.000,-,73000000000.0,
Quỹ bảo trì,Quỹ bảo trì,Quỹ bảo trì,2.412.773.984,48.866.690.401,2412773984.0,48866690401.0
Nhận tạm ứng từ CRE & AGI,Nhận tạm ứng từ CRE & AGI,Nhận tạm ứng từ CRE & AGI,-,80.000.000.000,,80000000000.0
Nhận ký quỹ khác,Nhận ký quỹ khác,Nhận ký quỹ khác,-,129.993.679.000,,129993679000.0
Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),-,131.000.000.000,,131000000000.0
Khác,Khác,Khác,19.752.020.140,7.635.468.978,19752020140.0,7635468978.0
Dài hạn,Dài hạn,Dài hạn,5.549.400.552.616,6.753.817.006.616,5549400552616.0,6753817006616.0
Phải trả theo HĐHTĐT – Dự án The EverRich 2 và The EverRich 3 (*),Phải trả theo HĐHTĐT – Dự án The EverRich 2 và The EverRich 3 (*),Phải trả theo HĐHTĐT – Dự án The EverRich 2 và The EverRich 3 (*),5.547.433.656.616,6.723.817.006.616,5547433656616.0,6723817006616.0
Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),Phải trả theo HĐHTĐT – Dự án Nhơn Hội – Bình Định (**),-,30.000.000.000,,30000000000.0
Khác,Khác,Khác,1.966.896.000,-,1966896000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.644.565.346.740,7.151.312.844.995,5644565346740.0,7151312844995.0
