row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,124.034.028.139,41.308.040.594,124034028139.0,41308040594.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,100.559.689.549,17.557.807.277,100559689549.0,17557807277.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,16.116.188.747,18.265.951.374,16116188747.0,18265951374.0
Chi phí lương nhân viên,Chi phí lương nhân viên,Chi phí lương nhân viên,4.609.609.648,3.866.585.129,4609609648.0,3866585129.0
Khác,Khác,Khác,2.748.540.195,1.617.696.814,2748540195.0,1617696814.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,92.843.638.170,79.976.241.712,92843638170.0,79976241712.0
Chi phí lương nhân viên,Chi phí lương nhân viên,Chi phí lương nhân viên,56.493.667.993,55.070.243.192,56493667993.0,55070243192.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.041.102.884,15.386.009.825,22041102884.0,15386009825.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.261.213.587,1.534.758.866,3261213587.0,1534758866.0
Khác,Khác,Khác,11.047.653.706,7.985.229.829,11047653706.0,7985229829.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,216.877.666.309,121.284.282.306,216877666309.0,121284282306.0
