row_label_raw,row_label_full,col_0,Vay dài hạn đến hạn trả VND,numeric__Vay dài hạn đến hạn trả VND
Giá trị ghi sổ và số có khả năng trả nợ tại ngày 1/1/2021Biến động trong năm:Tăng:- Chuyển từ vay dài hạn đến hạn trảGiảm:Thanh toán các khoản nợ gốc vay,Giá trị ghi sổ và số có khả năng trả nợ tại ngày 1/1/2021Biến động trong năm:Tăng:- Chuyển từ vay dài hạn đến hạn trảGiảm:Thanh toán các khoản nợ gốc vay,Giá trị ghi sổ và số có khả năng trả nợ tại ngày 1/1/2021Biến động trong năm:Tăng:- Chuyển từ vay dài hạn đến hạn trảGiảm:Thanh toán các khoản nợ gốc vay,1.440.287.631.269820.129.317.939(1.440.287.631.269),
Giá trị ghi sổ và số có khả năng trả nợ tại ngày 31/12/2021,Giá trị ghi sổ và số có khả năng trả nợ tại ngày 1/1/2021Biến động trong năm:Tăng:- Chuyển từ vay dài hạn đến hạn trảGiảm:Thanh toán các khoản nợ gốc vay > Giá trị ghi sổ và số có khả năng trả nợ tại ngày 31/12/2021,Giá trị ghi sổ và số có khả năng trả nợ tại ngày 31/12/2021,820.129.317.939,820129317939.0
