row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
- Ông Trần Ngô Phúc Vũ,- Ông Trần Ngô Phúc Vũ,- Ông Trần Ngô Phúc Vũ,4.888,4888.0
- Ông Trần Ngọc Tâm,- Ông Trần Ngọc Tâm,- Ông Trần Ngọc Tâm,4.413,4413.0
- Bà Võ Thị Tuyết Nga,- Bà Võ Thị Tuyết Nga,- Bà Võ Thị Tuyết Nga,4.187,4187.0
- Ông: Trần Khải Hoàn,- Ông: Trần Khải Hoàn,- Ông: Trần Khải Hoàn,687,687.0
- Ông Nguyễn Đức Minh Trí,- Ông Nguyễn Đức Minh Trí,- Ông Nguyễn Đức Minh Trí,2.800,2800.0
- Bà Nguyễn Thị Thanh Đào,- Bà Nguyễn Thị Thanh Đào,- Bà Nguyễn Thị Thanh Đào,700,700.0
- Bà Lê Thị Kim Anh,- Bà Lê Thị Kim Anh,- Bà Lê Thị Kim Anh,700,700.0
