row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 179.644 > 808.541,Năm trướcTriệu đồng > 293.571 > 601.650,numeric__Năm nayTriệu đồng > 179.644 > 808.541,numeric__Năm trướcTriệu đồng > 293.571 > 601.650
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(337.463),(688.866),-337463.0,-688866.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(10.485),(2.391),-10485.0,-2391.0
Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,Chuyển sang công cụ lao động,(22.812),(10.345),-22812.0,-10345.0
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(15.312),(13.975),-15312.0,-13975.0
Số cuối năm,Số cuối năm,Số cuối năm,602.113,179.644,602113.0,179644.0
