row_label_raw,row_label_full,Thuế giá trị gia tăng,Ngày 31 tháng12 năm 2024Triệu đồng > 4.188,Phát sinh trong năm > Số phải nộpTriệu đồng > 80.922,Phát sinh trong năm > Số đã nộpTriệu đồng > (62.949),Ngày 31 tháng12 năm 2025Triệu đồng > 22.161,numeric__Ngày 31 tháng12 năm 2024Triệu đồng > 4.188,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 80.922,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (62.949),numeric__Ngày 31 tháng12 năm 2025Triệu đồng > 22.161
Thuế TNDN,Thuế TNDN,Thuế TNDN,256.499,1.086.051,(799.233),543.317,256499.0,1086051.0,-799233.0,543317.0
Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,Thuế TNDN của ngân hàng,256.499,1.071.300,(784.482),543.317,256499.0,1071300.0,-784482.0,543317.0
Thuế TNDN nộp thay,Thuế TNDN nộp thay,Thuế TNDN nộp thay,-,14.751,(14.751),-,,14751.0,-14751.0,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,29.074,207.143,(205.718),30.499,29074.0,207143.0,-205718.0,30499.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,25.633,193.698,(191.544),27.787,25633.0,193698.0,-191544.0,27787.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,3.441,13.289,(14.018),2.712,3441.0,13289.0,-14018.0,2712.0
Thuế môn bài,Thuế môn bài,Thuế môn bài,-,156,(156),-,,156.0,-156.0,
"Các khoản phí, lệ phí và phải nộp khác","Các khoản phí, lệ phí và phải nộp khác","Các khoản phí, lệ phí và phải nộp khác",18,5.535,(5.553),-,18.0,5535.0,-5553.0,
,,,289.779,1.379.651,(1.073.453),595.977,289779.0,1379651.0,-1073453.0,595977.0
