row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động",,(2.242.525),(3.944),,-2242525.0,-3944.0
"Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động","Giảm nguồn dự phòng để bù đắp tổn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)(Tăng)/giảm khác về tài sản hoạt động",,(488.147),71.868,,-488147.0,71868.0
Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN,,,,,,
Việt Nam,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Việt Nam,Việt Nam,,15.450.982,2.577.266,,15450982.0,2577266.0
"Tăng các khoản tiền gửi, tiền vay các TCTD","Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Tăng các khoản tiền gửi, tiền vay các TCTD","Tăng các khoản tiền gửi, tiền vay các TCTD",,117.975.612,15.195.082,,117975612.0,15195082.0
Tăng tiền gửi của khách hàng,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,19.476.690,12.905.058,,19476690.0,12905058.0
Tăng phát hành giấy tờ có giá,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,13.301.150,1.548.072,,13301150.0,1548072.0
"Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,1.336.184,9.709,,1336184.0,9709.0
(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > (Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,(Giảm)/tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(6.768),6.768,,-6768.0,6768.0
Tăng/(giảm) khác về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Tăng/(giảm) khác về nợ phải trả hoạt động,Tăng/(giảm) khác về nợ phải trả hoạt động,,137.515,(308.806),,137515.0,-308806.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Những thay đổi về nợ phải trả hoạt độngTăng các khoản nợ Chính phủ và NHNN > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,118.612.421,13.399.152,,118612421.0,13399152.0
