row_label_raw,row_label_full,col_0,Dự phòngcụ thểTriệu đồng,Dự phòngchungTriệu đồng,Tổng cộngTriệu đồng,numeric__Dự phòngcụ thểTriệu đồng,numeric__Dự phòngchungTriệu đồng,numeric__Tổng cộngTriệu đồng
Ngày 1 tháng 1 năm 2025,Ngày 1 tháng 1 năm 2025,Ngày 1 tháng 1 năm 2025,826.702,1.238.405,2.065.107,826702.0,1238405.0,2065107.0
Số trích lập trong năm,Số trích lập trong năm,Số trích lập trong năm,2.212.142,225.297,2.437.439,2212142.0,225297.0,2437439.0
Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,Sử dụng dự phòng để xử lý rủi ro trong năm,(2.227.987),-,(2.227.987),-2227987.0,,-2227987.0
Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,Ngày 31 tháng 12 năm 2025,810.857,1.463.702,2.274.559,810857.0,1463702.0,2274559.0
