row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế Triệu đồng
Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,Tại ngày 31 tháng 12 năm 2025,,
EUR,Tại ngày 31 tháng 12 năm 2025 > EUR,EUR,1%,43,0.01,43.0
EUR,Tại ngày 31 tháng 12 năm 2025 > EUR,EUR,-1%,(43),-0.01,-43.0
USD,Tại ngày 31 tháng 12 năm 2025 > USD,USD,1%,(24.449),0.01,-24449.0
USD,Tại ngày 31 tháng 12 năm 2025 > USD,USD,-1%,24.449,-0.01,24449.0
SJC,Tại ngày 31 tháng 12 năm 2025 > SJC,SJC,1%,6,0.01,6.0
SJC,Tại ngày 31 tháng 12 năm 2025 > SJC,SJC,-1%,(6),-0.01,-6.0
