row_label_raw,row_label_full,Trong đó:,Trong đó:_1,numeric__Trong đó:_1
- Ông Trần Ngô Phúc Vũ,- Ông Trần Ngô Phúc Vũ,- Ông Trần Ngô Phúc Vũ,4.864,4864.0
- Ông Trần Ngọc Tâm,- Ông Trần Ngọc Tâm,- Ông Trần Ngọc Tâm,3.498,3498.0
- Bà Võ Thị Tuyết Nga,- Bà Võ Thị Tuyết Nga,- Bà Võ Thị Tuyết Nga,4.139,4139.0
- Ông Trần Khải Hoàn (từ ngày 29 tháng 3 năm 2024),- Ông Trần Khải Hoàn (từ ngày 29 tháng 3 năm 2024),- Ông Trần Khải Hoàn (từ ngày 29 tháng 3 năm 2024),513,513.0
- Ông Nguyễn Đức Minh Trí,- Ông Nguyễn Đức Minh Trí,- Ông Nguyễn Đức Minh Trí,2.900,2900.0
- Bà Nguyễn Thị Thanh Đào,- Bà Nguyễn Thị Thanh Đào,- Bà Nguyễn Thị Thanh Đào,725,725.0
- Bà Lê Thị Kim Anh,- Bà Lê Thị Kim Anh,- Bà Lê Thị Kim Anh,725,725.0
