row_label_raw,row_label_full,col_0,Năm 2017VND,numeric__Năm 2017VND
Phạt vi phạm hành chính,Phạt vi phạm hành chính,Phạt vi phạm hành chính,224.241.364,224241364.0
Chi ứng hộ,Chi ứng hộ,Chi ứng hộ,315.000.000,315000000.0
Các khoản chi phí khác,Các khoản chi phí khác,Các khoản chi phí khác,387.924.656,387924656.0
Cộng,Cộng,Cộng,927.166.020,927166020.0
