row_label_raw,row_label_full,31/12/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,444.097.062.786,-,444.097.062.786,444097062786.0,,444097062786.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,1.047.747.011.328,89.231.708.722,1.136.978.720.050,1047747011328.0,89231708722.0,1136978720050.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,359.900.000.000,1.600.000.000,361.500.000.000,359900000000.0,1600000000.0,361500000000.0
01/01/2017,01/01/2017,01/01/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2017 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,121.150.408.600,-,121.150.408.600,121150408600.0,,121150408600.0
Phải thu khách hàng và phải thu khác,01/01/2017 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,944.802.343.231,26.961.989.100,971.764.332.331,944802343231.0,26961989100.0,971764332331.0
Các khoản đầu tư tài chính,01/01/2017 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,510.000.000,1.600.000.000,2.110.000.000,510000000.0,1600000000.0,2110000000.0
