row_label_raw,row_label_full,col_0,Hoạt động kinh doanh bắt động sản VND,Hoạt động cung cấp dịch vụ VND,Hoạt động xây lắp VND,Hoạt động bán hàng hóa VND,Loại trừ VND,Tổng cộng VND,numeric__Hoạt động kinh doanh bắt động sản VND,numeric__Hoạt động cung cấp dịch vụ VND,numeric__Hoạt động xây lắp VND,numeric__Hoạt động bán hàng hóa VND,numeric__Loại trừ VND,numeric__Tổng cộng VND
Tải sản bộ phận,Tải sản bộ phận,Tải sản bộ phận,3.612.326.255.484,1.522.922.195.774,1.518.864.786.127,154.950.678.637,(1.459.417.004.786),5.349.646.911.237,3612326255484.0,1522922195774.0,1518864786127.0,154950678637.0,-1459417004786.0,5349646911237.0
Tải sản không phân bổ,Tải sản không phân bổ,Tải sản không phân bổ,-,-,-,-,-,302.638.667.298,,,,,,302638667298.0
Tổng tài sản hợp nhất,Tổng tài sản hợp nhất,Tổng tài sản hợp nhất,3.612.326.255.484,1.522.922.195.774,1.518.864.786.127,154.950.678.637,(1.459.417.004.786),5.652.285.578.535,3612326255484.0,1522922195774.0,1518864786127.0,154950678637.0,-1459417004786.0,5652285578535.0
