row_label_raw,row_label_full,col_0,Số trước điều chỉnhVND,Điều chỉnhVND,Số sau điều chỉnhVND,numeric__Số trước điều chỉnhVND,numeric__Điều chỉnhVND,numeric__Số sau điều chỉnhVND
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,156.982.996.514,-,156.982.996.514,156982996514.0,,156982996514.0
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp,7.377.513.337,5.846.690.301,13.224.203.638,7377513337.0,5846690301.0,13224203638.0
Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,,,,,,
Các khoản điều chỉnh giảm,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,7.377.513.337,5.846.690.301,13.224.203.638,7377513337.0,5846690301.0,13224203638.0
- Trích quỹ khen thưởng phúc lợi,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > - Trích quỹ khen thưởng phúc lợi,- Trích quỹ khen thưởng phúc lợi,7.377.513.337,557.008.846,7.934.522.183,7377513337.0,557008846.0,7934522183.0
- Trích quỹ khen thưởng Ban điều hành,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > - Trích quỹ khen thưởng Ban điều hành,- Trích quỹ khen thưởng Ban điều hành,-,5.289.681.455,5.289.681.455,,5289681455.0,5289681455.0
Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông,149.605.483.177,-,143.758.792.876,149605483177.0,,143758792876.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Cổ phiếu phổ thông đang lưu hành bình quân trong năm,Cổ phiếu phổ thông đang lưu hành bình quân trong năm,93.742.951,-,93.742.951,93742951.0,,93742951.0
Lãi cơ bản trên cổ phiếu,Các khoản điều chỉnh tăng hoặc giảm lợi nhuận kế toán để xác định lợi nhuận hoặc lỗ phân bổ cho cổ đông sở hữu cổ phiếu phổ thông > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,"1.595,91","(62,37)","1.533,54",1595.91,-62.37,1533.54
