row_label_raw,row_label_full,col_0,col_1,31/12/2017VND,01/01/2017VND,numeric__col_1,numeric__31/12/2017VND,numeric__01/01/2017VND
a),a),a),Ngắn hạn,132.937.771.371,27.641.370.862,,132937771371.0,27641370862.0
a),a),a),Trích trước giá vốn kinh doanh bất động sản,93.413.726.214,-,,93413726214.0,
a),a),a),Trích trước chi phí dự án Chi Đông,14.848.551.400,14.848.551.400,,14848551400.0,14848551400.0
a),a),a),Chi phí phải trả của khách sạn Novotel,8.882.426.782,4.477.647.597,,8882426782.0,4477647597.0
a),a),a),Chi phí lãi vay phải trả,5.471.964.100,5.365.304.462,,5471964100.0,5365304462.0
a),a),a),Chi phí phải trả về lợi nhuận theo các hợp đồng thuê biệt thư,7.536.951.098,413.776.299,,7536951098.0,413776299.0
a),a),a),Chi phí phải trả khác,2.784.151.777,2.536.091.104,,2784151777.0,2536091104.0
b),b),b),Dải hạn,75.723.565.512,75.723.565.512,,75723565512.0,75723565512.0
b),b),b),Chi phí thuê đất dự án Sonasea Resort (*),75.723.565.512,75.723.565.512,,75723565512.0,75723565512.0
b),b),b),Cộng,208.661.336.883,103.364.936.374,,208661336883.0,103364936374.0
