row_label_raw,row_label_full,Khoản mục,Số đầu kỳ,Tăng trong năm,Giảm trong năm,Đơn vị tính: VND Số cuối kỳ,numeric__Số đầu kỳ,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Đơn vị tính: VND Số cuối kỳ
Nguyên giá,Nguyên giá,Nguyên giá,182.221.255.747,1.258.484.049,11.020.552.425,172.459.187.371,182221255747.0,1258484049.0,11020552425.0,172459187371.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,-,-,3.407.568.000,3407568000.0,,,3407568000.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,178.813.687.747,1.258.484.049,11.020.552.425,169.051.619.371,178813687747.0,1258484049.0,11020552425.0,169051619371.0
Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,Giá trị hao mòn luỹ kế,27.411.421.749,3.979.402.651,-,31.390.824.400,27411421749.0,3979402651.0,,31390824400.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,27.411.421.749,3.979.402.651,-,31.390.824.400,27411421749.0,3979402651.0,,31390824400.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,154.809.833.998,,,141.068.362.971,154809833998.0,,,141068362971.0
Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,Giá trị quyền sử dụng đất,3.407.568.000,,,3.407.568.000,3407568000.0,,,3407568000.0
Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,Nhà cửa vật kiến trúc,151.402.265.998,,,137.660.794.971,151402265998.0,,,137660794971.0
