row_label_raw,row_label_full,31/12/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,287.142.103.897,18.197.193.002,305.339.296.899,287142103897.0,18197193002.0,305339296899.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,132.937.771.371,75.723.565.512,208.661.336.883,132937771371.0,75723565512.0,208661336883.0
Các khoản vay,Các khoản vay,Các khoản vay,544.323.021.158,887.021.964.389,1.431.344.985.547,544323021158.0,887021964389.0,1431344985547.0
01/01/2017,01/01/2017,01/01/2017,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Phải trả người bán và phải trả khác,01/01/2017 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,233.214.406.016,6.436.223.033,239.650.629.049,233214406016.0,6436223033.0,239650629049.0
Chi phí phải trả,01/01/2017 > Chi phí phải trả,Chi phí phải trả,27.641.370.862,75.723.565.512,103.364.936.374,27641370862.0,75723565512.0,103364936374.0
Các khoản vay,01/01/2017 > Các khoản vay,Các khoản vay,395.643.645.445,850.960.373.038,1.246.604.018.483,395643645445.0,850960373038.0,1246604018483.0
