row_label_raw,row_label_full,col_0,Năm 2017VND,numeric__Năm 2017VND
Thanh lý Tài sản cố định,Thanh lý Tài sản cố định,Thanh lý Tài sản cố định,460.000.000,460000000.0
Thu nhập từ tiền phạt vi phạm hợp đồng,Thu nhập từ tiền phạt vi phạm hợp đồng,Thu nhập từ tiền phạt vi phạm hợp đồng,7.875.985.377,7875985377.0
Thu nhập từ tiền lãi đối với khoản tiền sử dụng đất chậm trả,Thu nhập từ tiền lãi đối với khoản tiền sử dụng đất chậm trả,Thu nhập từ tiền lãi đối với khoản tiền sử dụng đất chậm trả,831.903.141,831903141.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,524.749.094,524749094.0
Cộng,Cộng,Cộng,9.692.637.612,9692637612.0
