row_label_raw,row_label_full,col_0,col_1,31/12/2017VND,01/01/2017VND,numeric__col_1,numeric__31/12/2017VND,numeric__01/01/2017VND
a),a),a),Ngắn hạn,5.982.558.364,3.180.418.305,,5982558364.0,3180418305.0
a),a),a),Chi phí thuê văn phòng,670.165.049,616.332.137,,670165049.0,616332137.0
a),a),a),Chi phí bảo hiểm,311.107.084,66.323.687,,311107084.0,66323687.0
a),a),a),"Công cụ, dụng cụ chờ đã xuất dùng phân bổ",3.565.163.792,2.426.082.209,,3565163792.0,2426082209.0
a),a),a),Chi phí chờ phân bổ khác,1.436.122.439,71.680.272,,1436122439.0,71680272.0
b),b),b),Dài hạn,139.905.193.402,90.035.555.998,,139905193402.0,90035555998.0
b),b),b),Trả trước tiền thuê văn phòng,48.022.704.832,37.292.360.140,,48022704832.0,37292360140.0
b),b),b),"Công cụ, dụng cụ chờ đã xuất dùng phân bổ",39.147.839.234,48.503.448.011,,39147839234.0,48503448011.0
b),b),b),Chi phí bán hàng chờ phân bổ,40.243.704.580,-,,40243704580.0,
b),b),b),Quyền thứ cấp thương hiệu,2.781.777.778,-,,2781777778.0,
b),b),b),Chi phí chờ phân bổ khác,9.709.166.978,4.239.747.847,,9709166978.0,4239747847.0
b),b),b),Cộng,145.887.751.766,93.215.974.303,,145887751766.0,93215974303.0
