row_label_raw,row_label_full,col_0,col_1,Năm 2017VND,numeric__col_1,numeric__Năm 2017VND
a),a),a),Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,197.033.008.898,,197033008898.0
a),a),a),Chi phí nhân viên quản lý,59.915.817.243,,59915817243.0
a),a),a),Chi phí nguyên vật liệu quản lý,2.009.522.820,,2009522820.0
a),a),a),"Chi phí dụng cụ, đồ dùng",2.901.439.388,,2901439388.0
a),a),a),Chi phí khấu hao TSCĐ,5.243.878.234,,5243878234.0
a),a),a),"Thuế, phí, lệ phi",615.139.360,,615139360.0
a),a),a),Chi phí dự phòng,11.803.832.217,,11803832217.0
a),a),a),Chi phí dịch vụ mua ngoài,49.267.426.215,,49267426215.0
a),a),a),Chi phí bằng tiền khác,64.642.444.941,,64642444941.0
a),a),a),Hoàn nhập quỹ dự phòng tiền lương năm 2016,(680.021.935),,-680021935.0
a),a),a),Trích lập quỹ dự phòng tiền lương năm 2017,1.313.530.415,,1313530415.0
