row_label_raw,row_label_full,col_0,31/12/2017VND,01/01/2017VND,numeric__31/12/2017VND,numeric__01/01/2017VND
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Công ty TNHH AVS Việt Nam - Phú Quốc,Ngắn hạn > Công ty TNHH AVS Việt Nam - Phú Quốc,Công ty TNHH AVS Việt Nam - Phú Quốc,15.628.565.781,-,15628565781.0,
Nguyễn Kim Liên,Ngắn hạn > Nguyễn Kim Liên,Nguyễn Kim Liên,18.631.021.727,-,18631021727.0,
Công ty CP Năng lượng xanh Việt Nam,Ngắn hạn > Công ty CP Năng lượng xanh Việt Nam,Công ty CP Năng lượng xanh Việt Nam,11.802.711.850,-,11802711850.0,
Đào Thị Tra,Ngắn hạn > Đào Thị Tra,Đào Thị Tra,14.609.999.762,-,14609999762.0,
Nguyễn Ngọc Tiền,Ngắn hạn > Nguyễn Ngọc Tiền,Nguyễn Ngọc Tiền,20.277.408.788,5.453.096.635,20277408788.0,5453096635.0
Thạch Thị Tâm,Ngắn hạn > Thạch Thị Tâm,Thạch Thị Tâm,12.824.597.064,-,12824597064.0,
Phan Đình Kinh,Ngắn hạn > Phan Đình Kinh,Phan Đình Kinh,8.668.627.051,1.995.842.906,8668627051.0,1995842906.0
Trần Văn Mạnh và Phạm Thị Thảo,Ngắn hạn > Trần Văn Mạnh và Phạm Thị Thảo,Trần Văn Mạnh và Phạm Thị Thảo,8.274.497.682,1.449.922.020,8274497682.0,1449922020.0
Các đối tượng khác,Ngắn hạn > Các đối tượng khác,Các đối tượng khác,867.998.470.478,392.753.722.883,867998470478.0,392753722883.0
Cộng,Ngắn hạn > Cộng,Cộng,978.715.900.183,401.652.584.444,978715900183.0,401652584444.0
