row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",382.386.829,643.507.545,382386829.0,643507545.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,190.877.587.786,367.603.530.139,190877587786.0,367603530139.0
"Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",1.709.433.671,2.208.930.974,1709433671.0,2208930974.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,5.076.145.478,8.494.497.711,5076145478.0,8494497711.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",(174.497.079),239.540.822,-174497079.0,239540822.0
Chi phí/(Hoàn nhập) dự phòng,Chi phí/(Hoàn nhập) dự phòng,Chi phí/(Hoàn nhập) dự phòng,417.484.000.580,1.703.373.434.402,417484000580.0,1703373434402.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,109.812.488.732,101.677.444.427,109812488732.0,101677444427.0
Chi phí khác,Chi phí khác,Chi phí khác,25.546.988.395,54.166.536.595,25546988395.0,54166536595.0
Lợi thể thương mại,Lợi thể thương mại,Lợi thể thương mại,6.986.195.080,6.819.939.060,6986195080.0,6819939060.0
,,,757.700.729.472,2.245.227.361.675,757700729472.0,2245227361675.0
