row_label_raw,row_label_full,col_0,31/12/2023,01/01/2023(đã điều chỉnh),numeric__31/12/2023,numeric__01/01/2023(đã điều chỉnh)
,,,VND,VND,,
28.1 Ngắn hạn,28.1 Ngắn hạn,28.1 Ngắn hạn,28.1 Ngắn hạn,28.1 Ngắn hạn,,
Dự phòng bảo hành công trình xây dựng,28.1 Ngắn hạn > Dự phòng bảo hành công trình xây dựng,Dự phòng bảo hành công trình xây dựng,49.119.084.490,37.722.270.047,49119084490.0,37722270047.0
,,,49.119.084.490,37.722.270.047,49119084490.0,37722270047.0
28.2 Dải hạn,28.2 Dải hạn,28.2 Dải hạn,28.2 Dải hạn,28.2 Dải hạn,,
Dự phòng bảo hành công trình xây dựng,28.2 Dải hạn > Dự phòng bảo hành công trình xây dựng,Dự phòng bảo hành công trình xây dựng,182.113.365.171,195.079.772.933,182113365171.0,195079772933.0
Dự phòng trợ cấp thời việc,28.2 Dải hạn > Dự phòng trợ cấp thời việc,Dự phòng trợ cấp thời việc,19.257.265.834,23.332.485.124,19257265834.0,23332485124.0
,,,201.370.651.005,218.412.258.057,201370651005.0,218412258057.0
