row_label_raw,row_label_full,col_0,Trang,numeric__Trang
Bảo cáo của Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,Bảo cáo của Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,Bảo cáo của Ban Tổng Giám đốc và phê duyệt của Hội đồng quản trị,02 - 03,
Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,Bảo cáo kiểm toán độc lập,04 - 06,
Bảo cáo tài chính hợp nhất đã được kiểm toán,Bảo cáo tài chính hợp nhất đã được kiểm toán,Bảo cáo tài chính hợp nhất đã được kiểm toán,07 - 70,
Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất,07 - 09,
Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảng cân đối kế toán hợp nhất > Bảo cáo kết quả hoạt động kinh doanh hợp nhất,Bảo cáo kết quả hoạt động kinh doanh hợp nhất,10,10.0
Bảo cáo lưu chuyển tiền tệ hợp nhất,Bảo cáo lưu chuyển tiền tệ hợp nhất,Bảo cáo lưu chuyển tiền tệ hợp nhất,11 - 12,
Thuyết minh bảo cáo tài chính hợp nhất,Thuyết minh bảo cáo tài chính hợp nhất,Thuyết minh bảo cáo tài chính hợp nhất,13 - 70,
