row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2023 > VND,01/01/2023 (đã điều chỉnh) > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2023 > VND,numeric__01/01/2023 (đã điều chỉnh) > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,1.800.581.846.186,2.013.436.772.616,,,1800581846186.0,2013436772616.0
210,210,210,I. Các khoản phải thu dài hạn,,381.189.887.191,404.887.633.962,,,381189887191.0,404887633962.0
215,215,215,1. Phải thu về cho vay dài hạn,9,,30.000.000.000,,9.0,,30000000000.0
216,216,216,2. Phải thu dài hạn khác,10,381.189.887.191,374.887.633.962,,10.0,381189887191.0,374887633962.0
220,220,220,II . Tài sản cố định,,713.324.367.420,946.894.459.002,,,713324367420.0,946894459002.0
221,221,221,1. Tài sản cố định hữu hình,15,654.198.793.807,890.894.707.226,,15.0,654198793807.0,890894707226.0
222,222,222,- Nguyên giá,,2.056.834.731.097,2.172.705.644.492,,,2056834731097.0,2172705644492.0
223,223,223,- Giá trị hao mòn luỹ kế,,(1.402.635.937.290),(1.281.810.937.266),,,-1402635937290.0,-1281810937266.0
224,224,224,2. Tài sản cố định thuê tài chính,16,5.090.850.000,5.845.050.000,,16.0,5090850000.0,5845050000.0
225,225,225,- Nguyên giá,,7.542.000.000,7.542.000.000,,,7542000000.0,7542000000.0
226,226,226,- Giá trị hao mòn luỹ kế,,(2.451.150.000),(1.696.950.000),,,-2451150000.0,-1696950000.0
227,227,227,3. Tài sản cố định vô hình,17,54.034.723.613,50.154.701.776,,17.0,54034723613.0,50154701776.0
228,228,228,- Nguyên giá,,80.809.831.869,73.935.831.869,,,80809831869.0,73935831869.0
229,229,229,- Giá trị hao mòn luỹ kế,,(26.775.108.256),(23.781.130.093),,,-26775108256.0,-23781130093.0
230,230,230,III. Bất động sản đầu tư,18,9.664.380.060,10.299.058.753,,18.0,9664380060.0,10299058753.0
231,231,231,- Nguyên giá,,12.926.425.717,12.926.425.717,,,12926425717.0,12926425717.0
232,232,232,- Giá trị hao mòn luỹ kế,,(3.262.045.657),(2.627.366.964),,,-3262045657.0,-2627366964.0
240,240,240,IV. Tài sản dở dang dài hạn,,46.525.832.614,52.581.348.594,,,46525832614.0,52581348594.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,19,46.525.832.614,52.581.348.594,,19.0,46525832614.0,52581348594.0
250,250,250,V. Đầu tư tài chính dài hạn,5,334.520.184.945,180.542.714.638,,5.0,334520184945.0,180542714638.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",,310.155.928.864,154.582.371.455,,,310155928864.0,154582371455.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,40.427.400.000,40.427.400.000,,,40427400000.0,40427400000.0
254,254,254,3. Dự phòng đầu tư tài chính dài hạn,,(18.063.143.919),(16.467.056.817),,,-18063143919.0,-16467056817.0
255,255,255,4. Đầu tư nằm giữ đến ngày đáo hạn,,2.000.000.000,2.000.000.000,,,2000000000.0,2000000000.0
260,260,260,VI. Tài sản dài hạn khác,,315.357.193.956,418.231.557.667,,,315357193956.0,418231557667.0
261,261,261,1. Chi phí trả trước dài hạn,14,253.023.075.149,347.541.176.855,,14.0,253023075149.0,347541176855.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,41,48.669.271.041,50.039.337.962,,41.0,48669271041.0,50039337962.0
269,269,269,3. Lợi thể thương mại,20,13.664.847.766,20.651.042.850,,20.0,13664847766.0,20651042850.0
270,270,270,TỔNG CỘNG TÀI SẢN,,15.249.857.036.221,18.313.899.251.149,,,15249857036221.0,18313899251149.0
