row_label_raw,row_label_full,col_0,Giá gốc,Giá trị có thể thu hồi,Giá gốc_1,Giá trị có thể thu hồi_1,numeric__Giá gốc,numeric__Giá trị có thể thu hồi,numeric__Giá gốc_1,numeric__Giá trị có thể thu hồi_1
,,,VND,VND,VND,VND,,,,
Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,Công ty CP Kinh doanh và Xây dựng Quang Minh,175.787.642.008,-,175.787.642.008,-,175787642008.0,,175787642008.0,
Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy,120.027.531.192,-,120.027.531.192,-,120027531192.0,,120027531192.0,
Công ty CP Xây dựng và Quản lý nhà An Trung Phát,Công ty CP Xây dựng và Quản lý nhà An Trung Phát,Công ty CP Xây dựng và Quản lý nhà An Trung Phát,70.840.829.057,-,70.840.829.057,-,70840829057.0,,70840829057.0,
Công ty CP Xây dựng và Phát triển Đô thị,Công ty CP Xây dựng và Phát triển Đô thị,Công ty CP Xây dựng và Phát triển Đô thị,95.250.602.766,-,95.250.602.766,-,95250602766.0,,95250602766.0,
Công ty CP Tập đoàn TMS,Công ty CP Tập đoàn TMS,Công ty CP Tập đoàn TMS,112.472.954.437,-,112.472.954.437,-,112472954437.0,,112472954437.0,
Các đối tượng khác,Các đối tượng khác,Các đối tượng khác,2.690.476.314.022,788.348.037.204,2.136.888.000.366,652.221.716.628,2690476314022.0,788348037204.0,2136888000366.0,652221716628.0
,,,3.264.855.873.482,788.348.037.204,2.711.267.559.826,652.221.716.628,3264855873482.0,788348037204.0,2711267559826.0,652221716628.0
