row_label_raw,row_label_full,col_0,Địa chỉ,31/12/2023 > Tỷ lệ lợi ích,31/12/2023 > Tỷ lệ quyền biểu quyết,31/12/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu,01/01/2023 > Tỷ lệ lợi ích,01/01/2023 > Tỷ lệ quyền biểu quyết,01/01/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu,numeric__Địa chỉ,numeric__31/12/2023 > Tỷ lệ lợi ích,numeric__31/12/2023 > Tỷ lệ quyền biểu quyết,numeric__31/12/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu,numeric__01/01/2023 > Tỷ lệ lợi ích,numeric__01/01/2023 > Tỷ lệ quyền biểu quyết,numeric__01/01/2023 > Giá trị ghi sở theo phương pháp vốn chủ sở hữu
,,,Địa chỉ,,,VND,,,VND,,,,,,,
Công ty CP 479 Hòa Bình (i),Công ty CP 479 Hòa Bình (i),Công ty CP 479 Hòa Bình (i),Nghệ An,"49,25%","49,25%",91.892.028.026,"49,25%","49,25%",94.819.587.437,,0.4925,0.4925,91892028026.0,0.4925,0.4925,94819587437.0
Công ty CP Kỹ thuật Jesco Hòa Bình (ii),Công ty CP Kỹ thuật Jesco Hòa Bình (ii),Công ty CP Kỹ thuật Jesco Hòa Bình (ii),Thành phố Hồ Chí Minh,"47,82%","47,82%",12.080.127.700,"47,82%","47,82%",31.888.740.102,,0.4782,0.4782,12080127700.0,0.4782,0.4782,31888740102.0
Công ty CP Cơ khí và Nhôm kinh Anh Việt (iii),Công ty CP Cơ khí và Nhôm kinh Anh Việt (iii),Công ty CP Cơ khí và Nhôm kinh Anh Việt (iii),Thành phố Hồ Chí Minh,"49,10%","49,10%",8.960.480.765,"49,10%","49,10%",23.504.032.780,,0.491,0.491,8960480765.0,0.491,0.491,23504032780.0
Công ty CP Trang tri nội thất Onwa Tech (iv),Công ty CP Trang tri nội thất Onwa Tech (iv),Công ty CP Trang tri nội thất Onwa Tech (iv),Thành phố Hồ Chí Minh,"25,53%","25,64%",4.032.677.756,"25,53%","25,64%",4.370.011.136,,0.2553,0.2564,4032677756.0,0.2553,0.2564,4370011136.0
Công ty TNHH Bất động sản Thành Ngân (v),Công ty TNHH Bất động sản Thành Ngân (v),Công ty TNHH Bất động sản Thành Ngân (v),Thành phố Hồ Chí Minh,"28,30%","28,31%",193.190.614.617,,,,,0.28300000000000003,0.28309999999999996,193190614617.0,,,
,,,,,,310.155.928.864,,,154.582.371.455,,,,310155928864.0,,,154582371455.0
