row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
Chi phí thuế TNDN hiện hành tại công ty mẹ,Chi phí thuế TNDN hiện hành tại công ty mẹ,Chi phí thuế TNDN hiện hành tại công ty mẹ,-,-,,
Chi phí thuế TNDN hiện hành tại (các) công ty con,Chi phí thuế TNDN hiện hành tại công ty mẹ > Chi phí thuế TNDN hiện hành tại (các) công ty con,Chi phí thuế TNDN hiện hành tại (các) công ty con,7.389.563.783,3.364.798.850,7389563783.0,3364798850.0
- Công ty TNHH MTV Máy xây dựng Matec,Chi phí thuế TNDN hiện hành tại công ty mẹ > - Công ty TNHH MTV Máy xây dựng Matec,- Công ty TNHH MTV Máy xây dựng Matec,-,798.019.403,,798019403.0
- Công ty TNHH Sơn Hòa Bình,Chi phí thuế TNDN hiện hành tại công ty mẹ > - Công ty TNHH Sơn Hòa Bình,- Công ty TNHH Sơn Hòa Bình,1.513.967.853,2.334.819.930,1513967853.0,2334819930.0
- Công ty TNHH Tư vấn Thiết kế Hòa Bình,Chi phí thuế TNDN hiện hành tại công ty mẹ > - Công ty TNHH Tư vấn Thiết kế Hòa Bình,- Công ty TNHH Tư vấn Thiết kế Hòa Bình,-,197.666.403,,197666403.0
- Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,Chi phí thuế TNDN hiện hành tại công ty mẹ > - Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,- Công ty CP Đầu tư Xây dựng Hạ tầng Hòa Bình,5.875.595.930,-,5875595930.0,
- Công ty CP Interhouse Long An,Chi phí thuế TNDN hiện hành tại công ty mẹ > - Công ty CP Interhouse Long An,- Công ty CP Interhouse Long An,-,34.293.114,,34293114.0
Tổng chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành tại công ty mẹ > Tổng chi phí thuế TNDN hiện hành,Tổng chi phí thuế TNDN hiện hành,7.389.563.783,3.364.798.850,7389563783.0,3364798850.0
Các khoản điều chỉnh chi phí thuế TNDN của các năm trước vào thuế TNDN phải nộp năm nay,Chi phí thuế TNDN hiện hành tại công ty mẹ > Các khoản điều chỉnh chi phí thuế TNDN của các năm trước vào thuế TNDN phải nộp năm nay,Các khoản điều chỉnh chi phí thuế TNDN của các năm trước vào thuế TNDN phải nộp năm nay,155.877.738,441.268.632,155877738.0,441268632.0
Thuế TNDN phải nộp đầu năm,Chi phí thuế TNDN hiện hành tại công ty mẹ > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,(2.238.462.335),31.452.327.800,-2238462335.0,31452327800.0
Thuế TNDN đã nộp trong năm,Chi phí thuế TNDN hiện hành tại công ty mẹ > Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,(3.380.962.841),(37.496.857.617),-3380962841.0,-37496857617.0
Thuế TNDN phải nộp cuối năm,Chi phí thuế TNDN hiện hành tại công ty mẹ > Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,1.926.016.345,(2.238.462.335),1926016345.0,-2238462335.0
