row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022(đã điều chỉnh),numeric__Năm 2023,numeric__Năm 2022(đã điều chỉnh)
,,,VND,VND,,
Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,Lợi nhuận thuần sau thuế,(1.110.747.492.552),(2.606.145.518.734),-1110747492552.0,-2606145518734.0
Các khoản điều chỉnh,Các khoản điều chỉnh,Các khoản điều chỉnh,-,8.726.069,,8726069.0
"- Quỹ khen thưởng, phúc lợi và Quỹ khen thưởng Banđiều hành","- Quỹ khen thưởng, phúc lợi và Quỹ khen thưởng Banđiều hành","- Quỹ khen thưởng, phúc lợi và Quỹ khen thưởng Banđiều hành",-,8.726.069,,8726069.0
Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,Lợi nhuận phân bổ cho cổ phiếu phổ thông,(1.110.747.492.552),(2.606.154.244.803),-1110747492552.0,-2606154244803.0
Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,Cổ phiếu phổ thông lưu hành bình quân trong năm,274.133.270,264.678.537,274133270.0,264678537.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,(4.052),(9.846),-4052.0,-9846.0
