row_label_raw,row_label_full,Năm phát sinh,Cô thể chuyển lỗ đến năm,Lỗ tính thuế,Đã chuyển lỗ đến ngày 31/12/2023,Không được chuyển lỗ,Chưa chuyển lỗ tại ngày 31/12/2023,numeric__Cô thể chuyển lỗ đến năm,numeric__Lỗ tính thuế,numeric__Đã chuyển lỗ đến ngày 31/12/2023,numeric__Không được chuyển lỗ,numeric__Chưa chuyển lỗ tại ngày 31/12/2023
,,,,VND,VND,VND,VND,,,,,
2022,2022,2022,2027,2.320.377.152.708,25.075.324.936,-,2.295.301.827.772,2027.0,2320377152708.0,25075324936.0,,2295301827772.0
2023,2023,2023,2028,712.798.919.359,-,-,712.798.919.359,2028.0,712798919359.0,,,712798919359.0
,,,,3.033.176.072.067,25.075.324.936,-,3.008.100.747.131,,3033176072067.0,25075324936.0,,3008100747131.0
