row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,,,
Tập đoànGeleximco - Công ty CP,Tập đoànGeleximco - Công ty CP,Tập đoànGeleximco - Công ty CP,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnThu nhập từ góp vốn đầu tưGóp vốn đầu tưThu hồi vốp góp đầu tư,1.204.559(1.204.784)3.53543.00038.000,725.979(725.979)4.2828.00050.000,,,
Malayan Banking Berhad - Maylaysia,Malayan Banking Berhad - Maylaysia,Malayan Banking Berhad - Maylaysia,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnABB gửi tiền không kỳ hạnThu lãi tiền gửiTrả lãi tiền gửiThu từ các công cụ tài chínhphái sinh tiền tệChi từ các công cụ tài chínhphái sinh tiền tệ,324.354(330.286)11(1)9.262(272),35.501(33.754)11(1)4.180(284),,,
Công ty Tài chính Quốc tế,Công ty Tài chính Quốc tế,Công ty Tài chính Quốc tế,Số tiền trả nợTrả lãi tiền vay,(835.666)(24.965),(842.769)(8.516),,,
Các công ty liên quan của Tập đoànGeleximco - Công ty CP,Các công ty liên quan của Tập đoànGeleximco - Công ty CP,Các công ty liên quan của Tập đoànGeleximco - Công ty CP,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnTrả lãi tiền gửiThu nhập từ góp vốn đầu tư,28.997.619(29.073.329)5.599.958(6.073.964)(5.300)20.515,28.736.023(29.519.274)3.173.132(3.207.853)(1.557)20.278,,,
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Nhận tiền gửi không kỳ hạnRút tiền gửi không kỳ hạnNhận tiền gửi có kỳ hạnRút tiền gửi có kỳ hạnNhận tiền gửi tiết kiệmcó kỳ hạnRút tiền gửi tiết kiệmcó kỳ hạnTrả lãi tiền gửiThù lao và phụ cấp,1.051.296(1.061.323)1.421(1.495)375.145(667.905)6.535(43.290),75.943(70.756)3(103)476(14.030)(1.780)(32.812),,,
