row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trước(Trình bày lại)Triệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trước(Trình bày lại)Triệu đồng
"Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng (triệu đồng)Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)","Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng (triệu đồng)Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)","Lãi thuần phân bổ cho các cổ đông cửa Ngân hàng (triệu đồng)Số phân bổ vào quỹ khen thưởng, phúc lợi(triệu đồng)",1.356.730,1.559.978(32.398),1356730.0,
Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),Lợi nhuận thuần sau thuế phân bổ cho cổ đông sở hữu cổ phiếu phổ thông để tính lãi cơ bản trên cổ phiếu (triệu đồng),1.356.730,1.527.580,1356730.0,1527580.0
Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),Bình quân gia quyền của số cổ phiếu phổ thông đang lưu hành (không bao gồm cổ phiếu quỹ)(cổ phiếu),940.947.082,781.751.153,940947082.0,781751153.0
Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),Lãi cơ bản trên mỗi cổ phiếu (đồng/cổ phiếu),1.442,1.954,1442.0,1954.0
