row_label_raw,row_label_full,Mệnh giáTriệu đồng,Giá trị ghi sởTriệu đồng,Tỷ lệsở hữu%,Mệnh giáTriệu đồng_1,Giá trị ghi sởTriệu đồng_1,Tỷ lệsở hữu%_1,numeric__Giá trị ghi sởTriệu đồng,numeric__Tỷ lệsở hữu%,numeric__Mệnh giáTriệu đồng_1,numeric__Giá trị ghi sởTriệu đồng_1,numeric__Tỷ lệsở hữu%_1
81.586,81.586,81.586,58.145,"2,32",70.801,58.145,"2,32",58145.0,2.32,70801.0,58145.0,2.32
37.800,37.800,37.800,37.800,"10,31",37.800,37.800,"10,31",37800.0,10.31,37800.0,37800.0,10.31
17.225,17.225,17.225,15.057,"5,17",17.225,15.057,"5,17",15057.0,5.17,17225.0,15057.0,5.17
3.934,3.934,3.934,3.934,"3,28",3.934,3.934,"3,28",3934.0,3.28,3934.0,3934.0,3.28
2.600,2.600,2.600,2.000,"0,83",2.600,2.000,"0,83",2000.0,0.83,2600.0,2000.0,0.83
143.145,143.145,143.145,116.936,,132.360,116.936,,116936.0,,132360.0,116936.0,
