row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Lãi phải thu từ cho vay bằng VND,Lãi phải thu từ cho vay bằng VND,Lãi phải thu từ cho vay bằng VND,386.356,305.513,386356.0,305513.0
Lãi phải thu từ chứng khoán đầu tư sẵn sàngđể bán,Lãi phải thu từ chứng khoán đầu tư sẵn sàngđể bán,Lãi phải thu từ chứng khoán đầu tư sẵn sàngđể bán,285.014,271.440,285014.0,271440.0
"Phí, lãi phải thu từ giao dịch hoán đồi","Phí, lãi phải thu từ giao dịch hoán đồi","Phí, lãi phải thu từ giao dịch hoán đồi",192.907,61.051,192907.0,61051.0
Lãi phải thu từ chứng khoán đầu tư giữ đếningày đáo hạn,Lãi phải thu từ chứng khoán đầu tư giữ đếningày đáo hạn,Lãi phải thu từ chứng khoán đầu tư giữ đếningày đáo hạn,126.249,115.759,126249.0,115759.0
Lãi phải thu tiền gửi bằng VND,Lãi phải thu tiền gửi bằng VND,Lãi phải thu tiền gửi bằng VND,28.552,975,28552.0,975.0
"Phí, lãi phải thu từ giao dịch kỳ hạn","Phí, lãi phải thu từ giao dịch kỳ hạn","Phí, lãi phải thu từ giao dịch kỳ hạn",12.029,8.512,12029.0,8512.0
Lãi phải thu tiền gửi bằng ngoại tệ,Lãi phải thu tiền gửi bằng ngoại tệ,Lãi phải thu tiền gửi bằng ngoại tệ,11.944,288,11944.0,288.0
Lãi phải thu từ cho vay bằng ngoại tệ,Lãi phải thu từ cho vay bằng ngoại tệ,Lãi phải thu từ cho vay bằng ngoại tệ,3.327,2.034,3327.0,2034.0
Lãi phải thu từ hợp đồng góp vốn đầu tư,Lãi phải thu từ hợp đồng góp vốn đầu tư,Lãi phải thu từ hợp đồng góp vốn đầu tư,3.718,3.404,3718.0,3404.0
Phí phải thu,Phí phải thu,Phí phải thu,34,2,34.0,2.0
,,,1.050.130,768.978,1050130.0,768978.0
