row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,994.855,514.451,994855.0,514451.0
Lãi phải trả tiền gửi bằng VND,Lãi phải trả tiền gửi bằng VND,Lãi phải trả tiền gửi bằng VND,517.023,503.988,517023.0,503988.0
Lãi phải trả từ giao dịch hoán đổi,Lãi phải trả từ giao dịch hoán đổi,Lãi phải trả từ giao dịch hoán đổi,294.082,176.747,294082.0,176747.0
Lãi phải trả phát hành giấy tờ có giá bằng VND,Lãi phải trả phát hành giấy tờ có giá bằng VND,Lãi phải trả phát hành giấy tờ có giá bằng VND,143.612,153.479,143612.0,153479.0
Lãi phải trả từ giao dịch kỳ hạn,Lãi phải trả từ giao dịch kỳ hạn,Lãi phải trả từ giao dịch kỳ hạn,55.112,67.315,55112.0,67315.0
Lãi phải trả cho tiền vay bằng ngoại tệ,Lãi phải trả cho tiền vay bằng ngoại tệ,Lãi phải trả cho tiền vay bằng ngoại tệ,23.341,8.173,23341.0,8173.0
Lãi phải trả cho tiền vay bằng VND,Lãi phải trả cho tiền vay bằng VND,Lãi phải trả cho tiền vay bằng VND,14.486,1.110,14486.0,1110.0
Lãi phải trả tiền gửi bằng ngoại tệ,Lãi phải trả tiền gửi bằng ngoại tệ,Lãi phải trả tiền gửi bằng ngoại tệ,12.690,133,12690.0,133.0
"Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng ngoại tệ",494,669,494.0,669.0
"Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư bằng VND",13,39,13.0,39.0
,,,2.055.708,1.426.104,2055708.0,1426104.0
