row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu nămTriệu đồng > 12.123,Phát sinh trong năm > Số phải nộpTriệu đồng > 51.127,Phát sinh trong năm > Số đã nộpTriệu đồng > (71.797),Số cuối nămTriệu đồng > (8.547),numeric__Số đầu nămTriệu đồng > 12.123,numeric__Phát sinh trong năm > Số phải nộpTriệu đồng > 51.127,numeric__Phát sinh trong năm > Số đã nộpTriệu đồng > (71.797),numeric__Số cuối nămTriệu đồng > (8.547)
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,96.687,345.675,(431.975),10.387,96687.0,345675.0,-431975.0,10387.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,4.847,95.233,(93.900),6.180,4847.0,95233.0,-93900.0,6180.0
,,,113.657,492.035,(597.672),8.020,113657.0,492035.0,-597672.0,8020.0
